Key: 194200B, Action: Add, Quantity: 1000, Orders: 1
Key: 196400S, Action: Update, Quantity: 106, Orders: 1
Key: 196600S, Action: Update, Quantity: 2675, Orders: 12
Key: 196700S, Action: Update, Quantity: 1753, Orders: 7
Key: 196200B, Action: Update, Quantity: 2545, Orders: 11
Key: 196100B, Action: Update, Quantity: 1850, Orders: 9
Key: 196100B, Action: Update, Quantity: 2250, Orders: 10
Key: 196200B, Action: Update, Quantity: 2145, Orders: 10
Key: 196400S, Action: Update, Quantity: 79, Orders: 1
Key: 196200B, Action: Update, Quantity: 2111, Orders: 9
Key: 196400S, Action: Update, Quantity: 80, Orders: 2
Key: 196500S, Action: Update, Quantity: 1781, Orders: 12
Key: 196400S, Action: Update, Quantity: 91, Orders: 3
Key: 196500S, Action: Update, Quantity: 1756, Orders: 11
Key: 196400S, Action: Update, Quantity: 116, Orders: 4
Key: 196600S, Action: Update, Quantity: 2663, Orders: 11
Key: 196600S, Action: Update, Quantity: 2473, Orders: 10
Key: 196600S, Action: Update, Quantity: 2635, Orders: 11
Key: 196600S, Action: Update, Quantity: 2474, Orders: 10
Key: 196400S, Action: Update, Quantity: 312, Orders: 5
Key: 196400S, Action: Update, Quantity: 351, Orders: 6
Key: 196400S, Action: Update, Quantity: 379, Orders: 7
Key: 196200B, Action: Update, Quantity: 2173, Orders: 10
Key: 196500S, Action: Update, Quantity: 1722, Orders: 10
Key: 196400S, Action: Update, Quantity: 413, Orders: 8
Key: 196300B, Action: Update, Quantity: 2391, Orders: 11
Key: 196200B, Action: Update, Quantity: 3192, Orders: 11
Key: 196400S, Action: Update, Quantity: 517, Orders: 9
Key: 196500S, Action: Update, Quantity: 1760, Orders: 11
Key: 199200S, Action: Add, Quantity: 1004, Orders: 1
Key: 196300B, Action: Update, Quantity: 2390, Orders: 11
Key: 196300B, Action: Update, Quantity: 2425, Orders: 12
Key: 196300B, Action: Update, Quantity: 2184, Orders: 11
Key: 196500S, Action: Update, Quantity: 2010, Orders: 12
Key: 196400S, Action: Update, Quantity: 617, Orders: 10
Key: 196900S, Action: Update, Quantity: 2217, Orders: 6
Key: 196300B, Action: Update, Quantity: 2084, Orders: 10
Key: 196300B, Action: Update, Quantity: 1984, Orders: 9
Key: 196400S, Action: Update, Quantity: 717, Orders: 11
Key: 195900B, Action: Update, Quantity: 4794, Orders: 8
Key: 196300B, Action: Update, Quantity: 2084, Orders: 10
Key: 196400S, Action: Update, Quantity: 737, Orders: 12
Key: 196400S, Action: Update, Quantity: 637, Orders: 11
Key: 196300B, Action: Update, Quantity: 2184, Orders: 11
Key: 196400S, Action: Update, Quantity: 537, Orders: 10
Key: 196400S, Action: Update, Quantity: 458, Orders: 9
Key: 196400S, Action: Update, Quantity: 457, Orders: 8
Key: 196400S, Action: Update, Quantity: 446, Orders: 7
Key: 196400S, Action: Update, Quantity: 421, Orders: 6
Key: 196400S, Action: Update, Quantity: 225, Orders: 5
Key: 196400S, Action: Update, Quantity: 186, Orders: 4
Key: 196400S, Action: Update, Quantity: 158, Orders: 3
Key: 196400S, Action: Update, Quantity: 124, Orders: 2
Key: 196400S, Action: Update, Quantity: 20, Orders: 1
Key: 196400S, Action: Delete, Quantity: None, Orders: None
Key: 196400S, Action: Add, Quantity: 104, Orders: 1
Key: 196400S, Action: Delete, Quantity: None, Orders: None
Key: 196400B, Action: Add, Quantity: 34, Orders: 1
Key: 196300B, Action: Update, Quantity: 2434, Orders: 12
Key: 196500S, Action: Update, Quantity: 1760, Orders: 11
Key: 196500S, Action: Update, Quantity: 1130, Orders: 10
Key: 196600S, Action: Update, Quantity: 2707, Orders: 11
Key: 196500S, Action: Update, Quantity: 1234, Orders: 11
Key: 196200B, Action: Update, Quantity: 3592, Orders: 12
Key: 196100B, Action: Update, Quantity: 1850, Orders: 9
Key: 196400B, Action: Update, Quantity: 67, Orders: 2
Key: 196200B, Action: Update, Quantity: 3530, Orders: 11
Key: 196500S, Action: Update, Quantity: 1196, Orders: 10
Key: 196500S, Action: Update, Quantity: 1204, Orders: 11
Key: 196500S, Action: Update, Quantity: 1304, Orders: 12
Key: 196600S, Action: Update, Quantity: 2843, Orders: 12
Key: 196300B, Action: Update, Quantity: 2399, Orders: 11
Key: 196400B, Action: Update, Quantity: 102, Orders: 3
Key: 196400B, Action: Update, Quantity: 105, Orders: 4
Key: 196400B, Action: Update, Quantity: 71, Orders: 3
Key: 196400B, Action: Update, Quantity: 38, Orders: 2
Key: 196400B, Action: Update, Quantity: 3, Orders: 1
Key: 196400B, Action: Delete, Quantity: None, Orders: None
Key: 196100B, Action: Update, Quantity: 2250, Orders: 10
Key: 196500S, Action: Update, Quantity: 2021, Orders: 13
Key: 196200B, Action: Update, Quantity: 3130, Orders: 10
Key: 196300B, Action: Update, Quantity: 2453, Orders: 12
Key: 196700S, Action: Update, Quantity: 2153, Orders: 8
Key: 196600S, Action: Update, Quantity: 2443, Orders: 11
Key: 196300B, Action: Update, Quantity: 2553, Orders: 13
Key: 196500S, Action: Update, Quantity: 1917, Orders: 12
Key: 196400S, Action: Add, Quantity: 104, Orders: 1
Key: 196600S, Action: Update, Quantity: 2843, Orders: 12
Key: 196300B, Action: Update, Quantity: 2303, Orders: 12
Key: 196700S, Action: Update, Quantity: 1753, Orders: 7
Key: 196500S, Action: Update, Quantity: 2167, Orders: 13
Key: 196500S, Action: Update, Quantity: 2080, Orders: 12
Key: 196500S, Action: Update, Quantity: 1997, Orders: 11
Key: 196600S, Action: Update, Quantity: 3246, Orders: 13
Key: 196300B, Action: Update, Quantity: 2203, Orders: 11
Key: 196500S, Action: Update, Quantity: 2113, Orders: 12
Key: 196500S, Action: Update, Quantity: 2242, Orders: 13
Key: 196400S, Action: Update, Quantity: 106, Orders: 2
Key: 196500S, Action: Update, Quantity: 2142, Orders: 12
Key: 196500S, Action: Update, Quantity: 1939, Orders: 11
Key: 196400S, Action: Update, Quantity: 206, Orders: 3
Key: 196200B, Action: Update, Quantity: 3191, Orders: 11
Key: 196600S, Action: Update, Quantity: 3013, Orders: 12
Key: 196300B, Action: Update, Quantity: 2149, Orders: 10
Key: 196600S, Action: Update, Quantity: 2877, Orders: 11
Key: 196400S, Action: Update, Quantity: 231, Orders: 4
Key: 196400S, Action: Update, Quantity: 562, Orders: 5
Key: 196500S, Action: Update, Quantity: 1931, Orders: 10
Key: 196500S, Action: Update, Quantity: 2001, Orders: 11
Key: 196400S, Action: Update, Quantity: 594, Orders: 6
Key: 196600S, Action: Update, Quantity: 2474, Orders: 10
Key: 196500S, Action: Update, Quantity: 2352, Orders: 12
Key: 196400S, Action: Update, Quantity: 694, Orders: 7
Key: 196400S, Action: Update, Quantity: 706, Orders: 8
Key: 196300B, Action: Update, Quantity: 2473, Orders: 11
Key: 196500S, Action: Update, Quantity: 2236, Orders: 11
Key: 196400S, Action: Update, Quantity: 823, Orders: 9
Key: 196400S, Action: Update, Quantity: 723, Orders: 8
Key: 196600S, Action: Update, Quantity: 2418, Orders: 9
Key: 196400S, Action: Update, Quantity: 779, Orders: 9
Key: 196400S, Action: Update, Quantity: 675, Orders: 8
Key: 196400S, Action: Update, Quantity: 673, Orders: 7
Key: 196400S, Action: Update, Quantity: 579, Orders: 7
Key: 196400S, Action: Update, Quantity: 683, Orders: 8
Key: 196400S, Action: Update, Quantity: 677, Orders: 7
Key: 196400S, Action: Update, Quantity: 573, Orders: 6
Key: 196400S, Action: Update, Quantity: 548, Orders: 5
Key: 196400S, Action: Update, Quantity: 513, Orders: 5
Key: 196300B, Action: Update, Quantity: 2458, Orders: 10
Key: 196300B, Action: Update, Quantity: 2465, Orders: 11
Key: 196200B, Action: Update, Quantity: 3204, Orders: 12
Key: 196600S, Action: Update, Quantity: 2655, Orders: 10
Key: 196600S, Action: Update, Quantity: 2886, Orders: 11
Key: 196300B, Action: Update, Quantity: 2404, Orders: 10
Key: 196500S, Action: Update, Quantity: 2338, Orders: 12
Key: 196300B, Action: Update, Quantity: 2441, Orders: 11
Key: 196300B, Action: Update, Quantity: 2472, Orders: 12
Key: 196400S, Action: Update, Quantity: 613, Orders: 6
Key: 196300B, Action: Update, Quantity: 2787, Orders: 13
Key: 196300B, Action: Update, Quantity: 2887, Orders: 14
Key: 196400S, Action: Update, Quantity: 513, Orders: 5
Key: 196300B, Action: Update, Quantity: 2942, Orders: 15
Key: 196200B, Action: Update, Quantity: 3423, Orders: 13
Key: 196300B, Action: Update, Quantity: 3184, Orders: 16
Key: 196300B, Action: Update, Quantity: 3219, Orders: 17
Key: 196400S, Action: Update, Quantity: 508, Orders: 5
Key: 196400S, Action: Update, Quantity: 217, Orders: 4
Key: 196400S, Action: Update, Quantity: 185, Orders: 3
Key: 196400S, Action: Update, Quantity: 173, Orders: 2
Key: 196400S, Action: Update, Quantity: 56, Orders: 1
Key: 196400S, Action: Delete, Quantity: None, Orders: None
Key: 196500S, Action: Update, Quantity: 2088, Orders: 11
Key: 196300B, Action: Update, Quantity: 3462, Orders: 18
Key: 196500S, Action: Update, Quantity: 1371, Orders: 10
Key: 196300B, Action: Update, Quantity: 3500, Orders: 19
Key: 196500S, Action: Update, Quantity: 1119, Orders: 9
Key: 196400B, Action: Add, Quantity: 130, Orders: 1
Key: 196700S, Action: Update, Quantity: 2153, Orders: 8
Key: 196600S, Action: Update, Quantity: 2486, Orders: 10
Key: 196400B, Action: Update, Quantity: 470, Orders: 2
Key: 196600S, Action: Update, Quantity: 2249, Orders: 9
Key: 196600S, Action: Update, Quantity: 2018, Orders: 8
Key: 196400B, Action: Update, Quantity: 340, Orders: 1
Key: 196400B, Action: Delete, Quantity: None, Orders: None
Key: 196300B, Action: Update, Quantity: 4114, Orders: 20
Key: 196400B, Action: Add, Quantity: 55, Orders: 1
Key: 196300B, Action: Update, Quantity: 4083, Orders: 19
Key: 196200B, Action: Update, Quantity: 3823, Orders: 14
Key: 196100B, Action: Update, Quantity: 1850, Orders: 9
Key: 196500S, Action: Update, Quantity: 1019, Orders: 8
Key: 196400B, Action: Update, Quantity: 155, Orders: 2
Key: 195900B, Action: Update, Quantity: 4694, Orders: 7
Key: 196900S, Action: Update, Quantity: 2317, Orders: 7
Key: 196500S, Action: Update, Quantity: 949, Orders: 7
Key: 196500S, Action: Update, Quantity: 972, Orders: 8
Key: 196600S, Action: Update, Quantity: 2160, Orders: 9
Key: 196300B, Action: Update, Quantity: 4046, Orders: 18
Key: 196400B, Action: Update, Quantity: 192, Orders: 3
Key: 196400B, Action: Update, Quantity: 292, Orders: 4
Key: 196400B, Action: Update, Quantity: 192, Orders: 3
Key: 196200B, Action: Update, Quantity: 3810, Orders: 13
Key: 196400B, Action: Update, Quantity: 198, Orders: 4
Key: 196400B, Action: Update, Quantity: 596, Orders: 5
Key: 196400B, Action: Update, Quantity: 686, Orders: 6
Key: 196500S, Action: Update, Quantity: 790, Orders: 7
Key: 196500S, Action: Update, Quantity: 784, Orders: 6
Key: 196500S, Action: Update, Quantity: 705, Orders: 5
Key: 196500S, Action: Update, Quantity: 605, Orders: 4
Key: 196500S, Action: Update, Quantity: 592, Orders: 4
Key: 196400B, Action: Update, Quantity: 786, Orders: 7
Key: 196600S, Action: Update, Quantity: 1910, Orders: 8
Key: 196400B, Action: Update, Quantity: 1286, Orders: 8
Key: 195900B, Action: Update, Quantity: 4594, Orders: 6
Key: 196500S, Action: Update, Quantity: 476, Orders: 3
Key: 196500S, Action: Update, Quantity: 453, Orders: 2
Key: 196500S, Action: Update, Quantity: 102, Orders: 1
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196600S, Action: Update, Quantity: 1148, Orders: 7
Key: 196800S, Action: Update, Quantity: 4336, Orders: 10
Key: 196700S, Action: Update, Quantity: 1918, Orders: 7
Key: 196700S, Action: Update, Quantity: 1518, Orders: 6
Key: 196600S, Action: Update, Quantity: 1058, Orders: 6
Key: 196400B, Action: Update, Quantity: 1391, Orders: 9
Key: 196900S, Action: Update, Quantity: 2417, Orders: 8
Key: 196300B, Action: Update, Quantity: 4446, Orders: 19
Key: 196200B, Action: Update, Quantity: 3410, Orders: 12
Key: 196300B, Action: Update, Quantity: 4046, Orders: 18
Key: 196200B, Action: Update, Quantity: 3810, Orders: 13
Key: 196600S, Action: Update, Quantity: 558, Orders: 5
Key: 196100B, Action: Update, Quantity: 2210, Orders: 10
Key: 196200B, Action: Update, Quantity: 3591, Orders: 12
Key: 196500B, Action: Add, Quantity: 219, Orders: 1
Key: 196400B, Action: Update, Quantity: 2057, Orders: 10
Key: 196500B, Action: Update, Quantity: 329, Orders: 2
Key: 196600S, Action: Update, Quantity: 688, Orders: 6
Key: 196300B, Action: Update, Quantity: 4446, Orders: 19
Key: 196200B, Action: Update, Quantity: 3191, Orders: 11
Key: 196700S, Action: Update, Quantity: 1375, Orders: 5
Key: 196600S, Action: Update, Quantity: 526, Orders: 5
Key: 196600S, Action: Update, Quantity: 650, Orders: 6
Key: 196300B, Action: Update, Quantity: 4457, Orders: 20
Key: 196500B, Action: Update, Quantity: 110, Orders: 1
Key: 196500B, Action: Update, Quantity: 39, Orders: 1
Key: 196500B, Action: Delete, Quantity: None, Orders: None
Key: 196400B, Action: Update, Quantity: 1391, Orders: 9
Key: 196200B, Action: Update, Quantity: 3591, Orders: 12
Key: 196300B, Action: Update, Quantity: 4057, Orders: 19
Key: 196600S, Action: Update, Quantity: 520, Orders: 5
Key: 196500S, Action: Add, Quantity: 130, Orders: 1
Key: 196600S, Action: Update, Quantity: 1208, Orders: 6
Key: 196700S, Action: Update, Quantity: 1775, Orders: 6
Key: 196800S, Action: Update, Quantity: 3936, Orders: 9
Key: 196800S, Action: Update, Quantity: 1743, Orders: 8
Key: 196600S, Action: Update, Quantity: 1066, Orders: 5
Key: 196600S, Action: Update, Quantity: 1102, Orders: 6
Key: 196200B, Action: Update, Quantity: 3848, Orders: 13
Key: 196200B, Action: Update, Quantity: 4106, Orders: 14
Key: 196500S, Action: Update, Quantity: 183, Orders: 2
Key: 196300B, Action: Update, Quantity: 3733, Orders: 18
Key: 196300B, Action: Update, Quantity: 3491, Orders: 17
Key: 196500S, Action: Update, Quantity: 214, Orders: 3
Key: 196300B, Action: Update, Quantity: 3456, Orders: 16
Key: 196300B, Action: Update, Quantity: 3361, Orders: 15
Key: 196200B, Action: Update, Quantity: 4045, Orders: 13
Key: 196500S, Action: Update, Quantity: 161, Orders: 3
Key: 196400B, Action: Update, Quantity: 1452, Orders: 10
Key: 196500S, Action: Update, Quantity: 284, Orders: 4
Key: 196400B, Action: Update, Quantity: 1362, Orders: 9
Key: 196500S, Action: Update, Quantity: 486, Orders: 5
Key: 196500S, Action: Update, Quantity: 409, Orders: 4
Key: 196500S, Action: Update, Quantity: 356, Orders: 3
Key: 196500S, Action: Update, Quantity: 325, Orders: 2
Key: 196500S, Action: Update, Quantity: 202, Orders: 1
Key: 196500S, Action: Update, Quantity: 49, Orders: 1
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196800S, Action: Update, Quantity: 2143, Orders: 9
Key: 196400B, Action: Update, Quantity: 1605, Orders: 10
Key: 196700S, Action: Update, Quantity: 1375, Orders: 5
Key: 196700S, Action: Update, Quantity: 1139, Orders: 4
Key: 196600S, Action: Update, Quantity: 414, Orders: 5
Key: 196500S, Action: Add, Quantity: 130, Orders: 1
Key: 196600S, Action: Update, Quantity: 1134, Orders: 6
Key: 196200B, Action: Update, Quantity: 3675, Orders: 12
Key: 196400B, Action: Update, Quantity: 1746, Orders: 11
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196600S, Action: Update, Quantity: 1264, Orders: 7
Key: 196700S, Action: Update, Quantity: 1539, Orders: 5
Key: 196800S, Action: Update, Quantity: 1743, Orders: 8
Key: 196600S, Action: Update, Quantity: 544, Orders: 6
Key: 196800S, Action: Update, Quantity: 2143, Orders: 9
Key: 196700S, Action: Update, Quantity: 1139, Orders: 4
Key: 196600S, Action: Update, Quantity: 414, Orders: 5
Key: 196500S, Action: Add, Quantity: 130, Orders: 1
Key: 196600S, Action: Update, Quantity: 1143, Orders: 6
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196600S, Action: Update, Quantity: 1273, Orders: 7
Key: 196600S, Action: Update, Quantity: 544, Orders: 6
Key: 196600S, Action: Update, Quantity: 414, Orders: 5
Key: 196500S, Action: Add, Quantity: 130, Orders: 1
Key: 196600S, Action: Update, Quantity: 1148, Orders: 6
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196600S, Action: Update, Quantity: 1278, Orders: 7
Key: 196600S, Action: Update, Quantity: 544, Orders: 6
Key: 196700S, Action: Update, Quantity: 1211, Orders: 5
Key: 196300B, Action: Update, Quantity: 3350, Orders: 14
Key: 196300B, Action: Update, Quantity: 3356, Orders: 15
Key: 196300B, Action: Update, Quantity: 3350, Orders: 14
Key: 196300B, Action: Update, Quantity: 3355, Orders: 15
Key: 196500S, Action: Add, Quantity: 9, Orders: 1
Key: 196600S, Action: Update, Quantity: 1286, Orders: 7
Key: 196700S, Action: Update, Quantity: 1459, Orders: 6
Key: 196700S, Action: Update, Quantity: 1859, Orders: 7
Key: 196800S, Action: Update, Quantity: 1743, Orders: 8
Key: 196700S, Action: Update, Quantity: 1787, Orders: 6
Key: 196700S, Action: Update, Quantity: 1833, Orders: 7
Key: 196500S, Action: Update, Quantity: 4, Orders: 1
Key: 196400B, Action: Update, Quantity: 1748, Orders: 12
Key: 196600S, Action: Update, Quantity: 1415, Orders: 8
Key: 196300B, Action: Update, Quantity: 3475, Orders: 16
Key: 196900S, Action: Update, Quantity: 4610, Orders: 9
Key: 196700S, Action: Update, Quantity: 2093, Orders: 8
Key: 196700S, Action: Update, Quantity: 2047, Orders: 7
Key: 196700S, Action: Update, Quantity: 2281, Orders: 8
Key: 196600S, Action: Update, Quantity: 1658, Orders: 9
Key: 196400B, Action: Update, Quantity: 2090, Orders: 13
Key: 196500S, Action: Delete, Quantity: None, Orders: None
Key: 196500B, Action: Add, Quantity: 320, Orders: 1
Key: 196600S, Action: Update, Quantity: 1415, Orders: 8
Key: 196800S, Action: Update, Quantity: 2143, Orders: 9
Key: 196600S, Action: Update, Quantity: 673, Orders: 7
Key: 196700S, Action: Update, Quantity: 1881, Orders: 7
Key: 196400B, Action: Update, Quantity: 2853, Orders: 14
Key: 196700S, Action: Update, Quantity: 1633, Orders: 6
Key: 196700S, Action: Update, Quantity: 1399, Orders: 5
Key: 196300B, Action: Update, Quantity: 3875, Orders: 17
Key: 196200B, Action: Update, Quantity: 3275, Orders: 11
Key: 196400B, Action: Update, Quantity: 2816, Orders: 13
Key: 196500B, Action: Update, Quantity: 357, Orders: 2
Key: 196300B, Action: Update, Quantity: 3755, Orders: 16
Key: 196300B, Action: Update, Quantity: 3748, Orders: 15
Key: 196300B, Action: Update, Quantity: 3743, Orders: 14
Key: 196400B, Action: Update, Quantity: 2814, Orders: 12
Key: 196400B, Action: Update, Quantity: 2828, Orders: 13
Key: 195800B, Action: Update, Quantity: 1346, Orders: 4
Key: 196600S, Action: Update, Quantity: 689, Orders: 8
Key: 196600S, Action: Update, Quantity: 779, Orders: 9
Key: 196600S, Action: Update, Quantity: 650, Orders: 8
Key: 196600S, Action: Update, Quantity: 742, Orders: 9
Key: 197100S, Action: Update, Quantity: 1904, Orders: 7
Key: 196500B, Action: Update, Quantity: 581, Orders: 3
Key: 196600S, Action: Update, Quantity: 652, Orders: 8
Key: 196600S, Action: Update, Quantity: 552, Orders: 7
Key: 196500B, Action: Update, Quantity: 681, Orders: 4
